,Staircase_name,Before_Response,Same_Response,After_Response,participant_id
777,100_2,7,0.0,8.0,195
778,400_1,9,6.0,0.0,195
779,400_2,6,9.0,0.0,195
780,100_1,4,2.0,9.0,196
781,100_2,9,4.0,2.0,196
782,400_1,10,5.0,0.0,196
783,400_2,6,7.0,2.0,196
784,100_1,7,8.0,0.0,197
785,100_2,7,8.0,0.0,197
786,400_1,11,0.0,4.0,197
787,400_2,11,0.0,4.0,197
788,100_1,8,7.0,0.0,198
789,100_2,8,6.0,1.0,198
790,400_1,9,0.0,6.0,198
791,400_2,7,1.0,7.0,198
792,100_1,8,6.0,1.0,199
793,100_2,6,7.0,2.0,199
794,400_1,2,3.0,10.0,199
795,400_2,5,1.0,9.0,199
796,100_1,7,8.0,0.0,200
797,100_2,7,8.0,0.0,200
798,400_1,11,0.0,4.0,200
799,400_2,11,0.0,4.0,200
800,100_1,6,3.0,6.0,201
801,100_2,9,5.0,1.0,201
802,400_1,7,6.0,2.0,201
803,400_2,3,5.0,7.0,201
804,100_1,4,7.0,4.0,202
805,100_2,6,5.0,4.0,202
806,400_1,7,4.0,4.0,202
807,400_2,8,3.0,4.0,202
808,100_1,8,2.0,5.0,203
809,100_2,7,5.0,3.0,203
810,400_1,5,6.0,4.0,203
811,400_2,6,4.0,5.0,203
812,100_1,3,10.0,2.0,204
813,100_2,2,11.0,2.0,204
814,400_1,6,4.0,5.0,204
815,400_2,11,1.0,3.0,204
816,100_1,8,0.0,7.0,205
817,100_2,5,8.0,2.0,205
818,400_1,5,10.0,0.0,205
819,400_2,6,9.0,0.0,205
820,100_1,10,1.0,4.0,206
821,100_2,6,1.0,8.0,206
822,400_1,6,6.0,3.0,206
823,400_2,7,4.0,4.0,206
824,100_1,7,4.0,4.0,207
825,100_2,6,2.0,7.0,207
826,400_1,6,6.0,3.0,207
827,400_2,9,3.0,3.0,207
828,100_1,5,7.0,3.0,208
829,100_2,4,8.0,3.0,208
830,400_1,7,0.0,8.0,208
831,400_2,4,2.0,9.0,208
832,100_1,1,10.0,4.0,209
833,100_2,3,10.0,2.0,209
834,400_1,9,3.0,3.0,209
835,400_2,13,2.0,0.0,209
836,100_1,12,2.0,1.0,210
837,100_2,7,4.0,4.0,210
838,400_1,3,1.0,11.0,210
839,400_2,5,0.0,10.0,210
840,100_1,9,3.0,3.0,211
841,100_2,10,2.0,3.0,211
842,400_1,3,3.0,9.0,211
843,400_2,2,4.0,9.0,211
844,100_1,7,4.0,4.0,212
845,100_2,7,2.0,6.0,212
846,400_1,2,8.0,5.0,212
847,400_2,3,4.0,8.0,212
848,100_1,1,10.0,4.0,213
849,100_2,3,10.0,2.0,213
850,400_1,4,4.0,7.0,213
851,400_2,2,5.0,8.0,213
852,100_1,6,3.0,6.0,214
853,100_2,7,1.0,7.0,214
854,400_1,6,9.0,0.0,214
855,400_2,5,8.0,2.0,214
856,100_1,11,2.0,2.0,215
857,100_2,5,5.0,5.0,215
858,400_1,3,1.0,11.0,215
859,400_2,3,1.0,11.0,215
860,100_1,3,7.0,5.0,216
861,100_2,7,3.0,5.0,216
862,400_1,5,5.0,5.0,216
863,400_2,6,7.0,2.0,216
864,100_1,9,6.0,0.0,217
865,100_2,9,6.0,0.0,217
866,400_1,9,0.0,6.0,217
867,400_2,9,0.0,6.0,217
868,100_1,6,7.0,2.0,218
869,100_2,9,6.0,0.0,218
870,400_1,8,1.0,6.0,218
871,400_2,9,0.0,6.0,218
872,100_1,5,4.0,6.0,219
873,100_2,5,4.0,6.0,219
874,400_1,3,3.0,9.0,219
875,400_2,6,3.0,6.0,219
876,100_1,10,0.0,5.0,220
877,100_2,4,3.0,8.0,220
878,400_1,9,6.0,0.0,220
879,400_2,7,6.0,2.0,220
880,100_1,3,9.0,3.0,221
881,100_2,2,9.0,4.0,221
882,400_1,13,1.0,1.0,221
883,400_2,8,3.0,4.0,221
884,100_1,0,11.0,4.0,222
885,100_2,3,11.0,1.0,222
886,400_1,12,1.0,2.0,222
887,400_2,9,2.0,4.0,222
888,100_1,9,4.0,2.0,223
889,100_2,5,8.0,2.0,223
890,400_1,2,3.0,10.0,223
891,400_2,2,2.0,11.0,223
892,100_1,10,5.0,0.0,224
893,100_2,11,4.0,0.0,224
894,400_1,5,1.0,9.0,224
895,400_2,3,3.0,9.0,224
896,100_1,5,6.0,4.0,225
897,100_2,4,10.0,1.0,225
898,400_1,8,3.0,4.0,225
899,400_2,7,1.0,7.0,225
900,100_1,9,6.0,0.0,226
901,100_2,9,6.0,0.0,226
902,400_1,9,0.0,6.0,226
903,400_2,9,0.0,6.0,226
904,100_1,4,7.0,4.0,227
905,100_2,2,7.0,6.0,227
906,400_1,4,5.0,6.0,227
907,400_2,5,7.0,3.0,227
908,100_1,5,6.0,4.0,228
909,100_2,8,3.0,4.0,228
910,400_1,4,4.0,7.0,228
911,400_2,4,6.0,5.0,228
912,100_1,7,3.0,5.0,229
913,100_2,8,1.0,6.0,229
914,400_1,8,5.0,2.0,229
915,400_2,5,3.0,7.0,229
916,100_1,5,6.0,4.0,230
917,100_2,3,3.0,9.0,230
918,400_1,2,5.0,8.0,230
919,400_2,5,6.0,4.0,230
920,100_1,6,9.0,0.0,231
921,100_2,6,9.0,0.0,231
922,400_1,8,2.0,5.0,231
923,400_2,10,1.0,4.0,231
924,100_1,5,8.0,2.0,232
925,100_2,6,8.0,1.0,232
926,400_1,3,5.0,7.0,232
927,400_2,3,4.0,8.0,232
928,100_1,4,9.0,2.0,233
929,100_2,2,9.0,4.0,233
930,400_1,5,3.0,7.0,233
931,400_2,8,1.0,6.0,233
932,100_1,3,7.0,5.0,234
933,100_2,5,6.0,4.0,234
934,400_1,7,4.0,4.0,234
935,400_2,8,3.0,4.0,234
936,100_1,7,4.0,4.0,235
937,100_2,6,2.0,7.0,235
938,400_1,7,4.0,4.0,235
939,400_2,4,5.0,6.0,235
940,100_1,7,5.0,3.0,236
941,100_2,7,5.0,3.0,236
942,400_1,4,1.0,10.0,236
943,400_2,5,3.0,7.0,236
944,100_1,7,4.0,4.0,237
945,100_2,12,2.0,1.0,237
946,400_1,4,4.0,7.0,237
947,400_2,1,2.0,12.0,237
948,100_1,11,4.0,0.0,238
949,100_2,11,4.0,0.0,238
950,400_1,7,0.0,8.0,238
951,400_2,7,0.0,8.0,238
952,100_1,9,3.0,3.0,239
953,100_2,3,3.0,9.0,239
954,400_1,2,9.0,4.0,239
955,400_2,9,5.0,1.0,239
956,100_1,8,6.0,1.0,240
957,100_2,6,7.0,2.0,240
958,400_1,9,0.0,6.0,240
959,400_2,3,3.0,9.0,240
960,100_1,9,6.0,0.0,241
961,100_2,9,6.0,0.0,241
962,400_1,9,0.0,6.0,241
963,400_2,9,0.0,6.0,241
964,100_1,8,2.0,5.0,242
965,100_2,6,2.0,7.0,242
966,400_1,6,9.0,0.0,242
967,400_2,7,7.0,1.0,242
968,100_1,6,8.0,1.0,243
969,100_2,7,2.0,6.0,243
970,400_1,5,7.0,3.0,243
971,400_2,4,6.0,5.0,243
972,100_1,6,6.0,3.0,244
973,100_2,3,8.0,4.0,244
974,400_1,4,2.0,9.0,244
975,400_2,4,3.0,8.0,244
976,100_1,6,6.0,3.0,245
977,100_2,7,4.0,4.0,245
978,400_1,3,6.0,6.0,245
979,400_2,7,5.0,3.0,245
980,100_1,1,12.0,2.0,246
981,100_2,2,12.0,1.0,246
982,400_1,5,5.0,5.0,246
983,400_2,10,3.0,2.0,246
984,100_1,6,3.0,6.0,247
985,100_2,5,0.0,10.0,247
986,400_1,6,8.0,1.0,247
987,400_2,8,6.0,1.0,247
988,100_1,4,4.0,7.0,248
989,100_2,4,8.0,3.0,248
990,400_1,5,4.0,6.0,248
991,400_2,6,6.0,3.0,248
992,100_1,1,12.0,2.0,249
993,100_2,3,12.0,0.0,249
994,400_1,15,0.0,0.0,249
995,400_2,15,0.0,0.0,249
996,100_1,5,3.0,7.0,250
997,100_2,4,2.0,9.0,250
998,400_1,7,7.0,1.0,250
999,400_2,8,6.0,1.0,250
1000,100_1,10,3.0,2.0,251
1001,100_2,11,2.0,2.0,251
1002,400_1,4,1.0,10.0,251
1003,400_2,5,0.0,10.0,251
1004,100_1,5,7.0,3.0,252
1005,100_2,4,2.0,9.0,252
1006,400_1,9,6.0,0.0,252
1007,400_2,5,9.0,1.0,252
1008,100_1,4,2.0,9.0,253
1009,100_2,9,1.0,5.0,253
1010,400_1,9,5.0,1.0,253
1011,400_2,7,5.0,3.0,253
1012,100_1,13,1.0,1.0,254
1013,100_2,13,1.0,1.0,254
1014,400_1,1,2.0,12.0,254
1015,400_2,2,1.0,12.0,254
1016,100_1,5,7.0,3.0,255
1017,100_2,3,9.0,3.0,255
1018,400_1,3,6.0,6.0,255
1019,400_2,5,5.0,5.0,255
1020,100_1,7,0.0,8.0,256
1021,100_2,6,2.0,7.0,256
1022,400_1,5,7.0,3.0,256
1023,400_2,7,5.0,3.0,256
1024,100_1,6,7.0,2.0,257
1025,100_2,5,8.0,2.0,257
1026,400_1,8,1.0,6.0,257
1027,400_2,8,0.0,7.0,257
1028,100_1,13,1.0,1.0,258
1029,100_2,13,1.0,1.0,258
1030,400_1,2,4.0,9.0,258
1031,400_2,2,2.0,11.0,258
1032,100_1,9,3.0,3.0,259
1033,100_2,7,3.0,5.0,259
1034,400_1,5,9.0,1.0,259
1035,400_2,7,4.0,4.0,259
1036,100_1,5,5.0,5.0,260
1037,100_2,3,9.0,3.0,260
1038,400_1,7,2.0,6.0,260
1039,400_2,5,3.0,7.0,260
1040,100_1,5,5.0,5.0,261
1041,100_2,8,4.0,3.0,261
1042,400_1,5,0.0,10.0,261
1043,400_2,5,0.0,10.0,261
1044,100_1,6,9.0,0.0,262
1045,100_2,2,9.0,4.0,262
1046,400_1,7,1.0,7.0,262
1047,400_2,3,5.0,7.0,262
1048,100_1,2,7.0,6.0,263
1049,100_2,5,6.0,4.0,263
1050,400_1,3,4.0,8.0,263
1051,400_2,5,2.0,8.0,263
1052,100_1,3,12.0,0.0,264
1053,100_2,0,13.0,2.0,264
1054,400_1,9,3.0,3.0,264
1055,400_2,9,2.0,4.0,264
1056,100_1,9,0.0,6.0,265
1057,100_2,7,0.0,8.0,265
1058,400_1,8,7.0,0.0,265
1059,400_2,7,8.0,0.0,265
1060,100_1,9,6.0,0.0,266
1061,100_2,9,6.0,0.0,266
1062,400_1,9,0.0,6.0,266
1063,400_2,9,0.0,6.0,266
1064,100_1,2,4.0,9.0,267
1065,100_2,9,1.0,5.0,267
1066,400_1,6,8.0,1.0,267
1067,400_2,8,4.0,3.0,267
1068,100_1,3,8.0,4.0,268
1069,100_2,1,9.0,5.0,268
1070,400_1,5,5.0,5.0,268
1071,400_2,7,1.0,7.0,268
1072,100_1,6,6.0,3.0,269
1073,100_2,4,8.0,3.0,269
1074,400_1,4,6.0,5.0,269
1075,400_2,4,3.0,8.0,269
1076,100_1,6,0.0,9.0,270
1077,100_2,7,0.0,8.0,270
1078,400_1,12,3.0,0.0,270
1079,400_2,5,10.0,0.0,270
1080,100_1,8,5.0,2.0,271
1081,100_2,6,7.0,2.0,271
1082,400_1,3,2.0,10.0,271
1083,400_2,4,5.0,6.0,271
1084,100_1,2,9.0,4.0,272
1085,100_2,3,6.0,6.0,272
1086,400_1,6,3.0,6.0,272
1087,400_2,9,1.0,5.0,272
1088,100_1,4,6.0,5.0,273
1089,100_2,8,4.0,3.0,273
1090,400_1,2,4.0,9.0,273
1091,400_2,3,2.0,10.0,273
1092,100_1,6,3.0,6.0,274
1093,100_2,8,2.0,5.0,274
1094,400_1,5,9.0,1.0,274
1095,400_2,5,6.0,4.0,274
1096,100_1,5,3.0,7.0,275
1097,100_2,4,8.0,3.0,275
1098,400_1,5,8.0,2.0,275
1099,400_2,3,11.0,1.0,275
1100,100_1,6,6.0,3.0,276
1101,100_2,4,7.0,4.0,276
1102,400_1,2,10.0,3.0,276
1103,400_2,9,3.0,3.0,276
1104,100_1,7,1.0,7.0,277
1105,100_2,8,1.0,6.0,277
1106,400_1,8,5.0,2.0,277
1107,400_2,6,6.0,3.0,277
1108,100_1,12,3.0,0.0,278
1109,100_2,9,4.0,2.0,278
1110,400_1,2,2.0,11.0,278
1111,400_2,2,1.0,12.0,278
1112,100_1,5,4.0,6.0,279
1113,100_2,5,5.0,5.0,279
1114,400_1,5,0.0,10.0,279
1115,400_2,5,2.0,8.0,279
1116,100_1,7,2.0,6.0,280
1117,100_2,8,1.0,6.0,280
1118,400_1,9,5.0,1.0,280
1119,400_2,8,6.0,1.0,280
1120,100_1,1,12.0,2.0,281
1121,100_2,4,10.0,1.0,281
1122,400_1,11,2.0,2.0,281
1123,400_2,7,4.0,4.0,281
1124,100_1,6,2.0,7.0,282
1125,100_2,5,6.0,4.0,282
1126,400_1,9,4.0,2.0,282
1127,400_2,4,6.0,5.0,282
1128,100_1,5,6.0,4.0,283
1129,100_2,3,6.0,6.0,283
1130,400_1,5,5.0,5.0,283
1131,400_2,3,3.0,9.0,283
1132,100_1,10,0.0,5.0,284
1133,100_2,8,6.0,1.0,284
1134,400_1,9,6.0,0.0,284
1135,400_2,8,7.0,0.0,284
1136,100_1,11,2.0,2.0,285
1137,100_2,10,3.0,2.0,285
1138,400_1,3,0.0,12.0,285
1139,400_2,2,1.0,12.0,285
1140,100_1,7,0.0,8.0,286
1141,100_2,3,2.0,10.0,286
1142,400_1,9,6.0,0.0,286
1143,400_2,4,11.0,0.0,286
1144,100_1,11,4.0,0.0,287
1145,100_2,6,6.0,3.0,287
1146,400_1,6,1.0,8.0,287
1147,400_2,7,0.0,8.0,287
1148,100_1,5,7.0,3.0,288
1149,100_2,5,9.0,1.0,288
1150,400_1,3,4.0,8.0,288
1151,400_2,4,4.0,7.0,288
1152,100_1,2,10.0,3.0,289
1153,100_2,0,7.0,8.0,289
1154,400_1,6,4.0,5.0,289
1155,400_2,2,6.0,7.0,289
1156,100_1,4,10.0,1.0,290
1157,100_2,2,11.0,2.0,290
1158,400_1,10,0.0,5.0,290
1159,400_2,7,2.0,6.0,290
1160,100_1,5,8.0,2.0,291
1161,100_2,6,3.0,6.0,291
1162,400_1,7,8.0,0.0,291
1163,400_2,8,7.0,0.0,291
1164,100_1,2,11.0,2.0,292
1165,100_2,2,10.0,3.0,292
1166,400_1,6,2.0,7.0,292
1167,400_2,4,3.0,8.0,292
1168,100_1,6,5.0,4.0,293
1169,100_2,4,9.0,2.0,293
1170,400_1,7,4.0,4.0,293
1171,400_2,5,3.0,7.0,293
1172,100_1,10,0.0,5.0,294
1173,100_2,9,1.0,5.0,294
1174,400_1,9,6.0,0.0,294
1175,400_2,6,7.0,2.0,294
1176,100_1,3,6.0,6.0,295
1177,100_2,4,10.0,1.0,295
1178,400_1,2,7.0,6.0,295
1179,400_2,6,4.0,5.0,295
1180,100_1,5,6.0,4.0,296
1181,100_2,6,5.0,4.0,296
1182,400_1,8,2.0,5.0,296
1183,400_2,4,4.0,7.0,296
1184,100_1,9,3.0,3.0,297
1185,100_2,9,4.0,2.0,297
1186,400_1,4,0.0,11.0,297
1187,400_2,2,4.0,9.0,297
1188,100_1,4,7.0,4.0,298
1189,100_2,6,6.0,3.0,298
1190,400_1,2,4.0,9.0,298
1191,400_2,5,5.0,5.0,298
1192,100_1,3,3.0,9.0,299
1193,100_2,6,3.0,6.0,299
1194,400_1,11,1.0,3.0,299
1195,400_2,6,4.0,5.0,299
1196,100_1,4,5.0,6.0,300
1197,100_2,6,3.0,6.0,300
1198,400_1,2,7.0,6.0,300
1199,400_2,4,9.0,2.0,300
1200,100_1,8,1.0,6.0,301
1201,100_2,6,2.0,7.0,301
1202,400_1,5,7.0,3.0,301
1203,400_2,6,8.0,1.0,301
1204,100_1,4,2.0,9.0,302
1205,100_2,8,3.0,4.0,302
1206,400_1,5,7.0,3.0,302
1207,400_2,2,11.0,2.0,302
1208,100_1,13,2.0,0.0,303
1209,100_2,13,2.0,0.0,303
1210,400_1,5,0.0,10.0,303
1211,400_2,5,0.0,10.0,303
1212,100_1,5,10.0,0.0,304
1213,100_2,5,10.0,0.0,304
1214,400_1,13,0.0,2.0,304
1215,400_2,13,0.0,2.0,304
1216,100_1,5,4.0,6.0,305
1217,100_2,4,5.0,6.0,305
1218,400_1,4,6.0,5.0,305
1219,400_2,5,2.0,8.0,305
1220,100_1,13,2.0,0.0,306
1221,100_2,13,2.0,0.0,306
1222,400_1,5,0.0,10.0,306
1223,400_2,3,1.0,11.0,306
1224,100_1,5,10.0,0.0,307
1225,100_2,3,11.0,1.0,307
1226,400_1,7,3.0,5.0,307
1227,400_2,11,1.0,3.0,307
1228,100_1,4,8.0,3.0,308
1229,100_2,3,7.0,5.0,308
1230,400_1,4,4.0,7.0,308
1231,400_2,6,4.0,5.0,308
1232,100_1,9,6.0,0.0,309
1233,100_2,9,6.0,0.0,309
1234,400_1,9,0.0,6.0,309
1235,400_2,9,0.0,6.0,309
1236,100_1,9,6.0,0.0,310
1237,100_2,9,6.0,0.0,310
1238,400_1,9,0.0,6.0,310
1239,400_2,9,0.0,6.0,310
1240,100_1,13,2.0,0.0,311
1241,100_2,13,2.0,0.0,311
1242,400_1,5,0.0,10.0,311
1243,400_2,5,0.0,10.0,311
1244,100_1,5,5.0,5.0,312
1245,100_2,6,2.0,7.0,312
1246,400_1,3,6.0,6.0,312
1247,400_2,4,5.0,6.0,312
1248,100_1,4,5.0,6.0,313
1249,100_2,2,5.0,8.0,313
1250,400_1,3,7.0,5.0,313
1251,400_2,6,3.0,6.0,313
1252,100_1,5,10.0,0.0,314
1253,100_2,5,10.0,0.0,314
1254,400_1,13,0.0,2.0,314
1255,400_2,13,0.0,2.0,314
1256,100_1,5,10.0,0.0,315
1257,100_2,5,10.0,0.0,315
1258,400_1,13,0.0,2.0,315
1259,400_2,13,0.0,2.0,315
1260,100_1,7,2.0,6.0,316
1261,100_2,7,2.0,6.0,316
1262,400_1,5,5.0,5.0,316
1263,400_2,5,1.0,9.0,316
1264,100_1,5,6.0,4.0,317
1265,100_2,9,3.0,3.0,317
1266,400_1,2,4.0,9.0,317
1267,400_2,5,3.0,7.0,317
1268,100_1,3,6.0,6.0,318
1269,100_2,9,4.0,2.0,318
1270,400_1,8,3.0,4.0,318
1271,400_2,6,5.0,4.0,318
1272,100_1,6,2.0,7.0,319
1273,100_2,9,2.0,4.0,319
1274,400_1,6,4.0,5.0,319
1275,400_2,3,8.0,4.0,319
1276,100_1,5,10.0,0.0,320
1277,100_2,5,10.0,0.0,320
1278,400_1,13,0.0,2.0,320
1279,400_2,13,0.0,2.0,320
1280,100_1,7,1.0,7.0,321
1281,100_2,12,1.0,2.0,321
1282,400_1,7,7.0,1.0,321
1283,400_2,4,9.0,2.0,321
1284,100_1,3,11.0,1.0,322
1285,100_2,2,11.0,2.0,322
1286,400_1,9,3.0,3.0,322
1287,400_2,9,3.0,3.0,322
1288,100_1,7,0.0,8.0,323
1289,100_2,10,0.0,5.0,323
1290,400_1,7,8.0,0.0,323
1291,400_2,9,6.0,0.0,323
1292,100_1,8,2.0,5.0,324
1293,100_2,5,3.0,7.0,324
1294,400_1,8,6.0,1.0,324
1295,400_2,7,7.0,1.0,324
1296,100_1,7,5.0,3.0,325
1297,100_2,5,7.0,3.0,325
1298,400_1,3,3.0,9.0,325
1299,400_2,0,4.0,11.0,325
1300,100_1,11,0.0,4.0,326
1301,100_2,9,1.0,5.0,326
1302,400_1,8,7.0,0.0,326
1303,400_2,5,9.0,1.0,326
1304,100_1,4,7.0,4.0,327
1305,100_2,5,5.0,5.0,327
1306,400_1,7,6.0,2.0,327
1307,400_2,8,4.0,3.0,327
1308,100_1,7,4.0,4.0,328
1309,100_2,12,2.0,1.0,328
1310,400_1,2,3.0,10.0,328
1311,400_2,1,3.0,11.0,328
1312,100_1,13,2.0,0.0,329
1313,100_2,13,2.0,0.0,329
1314,400_1,5,0.0,10.0,329
1315,400_2,5,0.0,10.0,329
1316,100_1,5,4.0,6.0,330
1317,100_2,2,6.0,7.0,330
1318,400_1,7,7.0,1.0,330
1319,400_2,6,6.0,3.0,330
1320,100_1,7,5.0,3.0,331
1321,100_2,9,4.0,2.0,331
1322,400_1,5,5.0,5.0,331
1323,400_2,3,6.0,6.0,331
1324,100_1,4,6.0,5.0,332
1325,100_2,7,5.0,3.0,332
1326,400_1,3,3.0,9.0,332
1327,400_2,1,2.0,12.0,332
1328,100_1,7,3.0,5.0,333
1329,100_2,7,2.0,6.0,333
1330,400_1,7,3.0,5.0,333
1331,400_2,6,3.0,6.0,333
1332,100_1,7,5.0,3.0,334
1333,100_2,5,6.0,4.0,334
1334,400_1,3,4.0,8.0,334
1335,400_2,2,2.0,11.0,334
1336,100_1,14,0.0,1.0,335
1337,100_2,15,0.0,0.0,335
1338,400_1,2,1.0,12.0,335
1339,400_2,0,1.0,14.0,335
1340,100_1,7,3.0,5.0,336
1341,100_2,5,5.0,5.0,336
1342,400_1,4,4.0,7.0,336
1343,400_2,5,8.0,2.0,336
1344,100_1,10,0.0,5.0,337
1345,100_2,9,0.0,6.0,337
1346,400_1,7,8.0,0.0,337
1347,400_2,7,8.0,0.0,337
1348,100_1,2,4.0,9.0,338
1349,100_2,6,3.0,6.0,338
1350,400_1,4,5.0,6.0,338
1351,400_2,4,4.0,7.0,338
1352,100_1,3,9.0,3.0,339
1353,100_2,6,7.0,2.0,339
1354,400_1,5,3.0,7.0,339
1355,400_2,6,1.0,8.0,339
1356,100_1,6,2.0,7.0,340
1357,100_2,7,2.0,6.0,340
1358,400_1,6,8.0,1.0,340
1359,400_2,5,5.0,5.0,340
1360,100_1,3,12.0,0.0,341
1361,100_2,0,12.0,3.0,341
1362,400_1,11,3.0,1.0,341
1363,400_2,10,3.0,2.0,341
1364,100_1,9,2.0,4.0,342
1365,100_2,4,5.0,6.0,342
1366,400_1,2,4.0,9.0,342
1367,400_2,5,7.0,3.0,342
1368,100_1,4,7.0,4.0,343
1369,100_2,4,6.0,5.0,343
1370,400_1,8,3.0,4.0,343
1371,400_2,4,5.0,6.0,343
1372,100_1,3,12.0,0.0,344
1373,100_2,3,11.0,1.0,344
1374,400_1,10,2.0,3.0,344
1375,400_2,10,2.0,3.0,344
1376,100_1,6,4.0,5.0,345
1377,100_2,1,7.0,7.0,345
1378,400_1,6,8.0,1.0,345
1379,400_2,5,6.0,4.0,345
1380,100_1,9,6.0,0.0,346
1381,100_2,6,0.0,9.0,346
1382,400_1,5,10.0,0.0,346
1383,400_2,6,9.0,0.0,346
1384,100_1,7,4.0,4.0,347
1385,100_2,3,3.0,9.0,347
1386,400_1,6,6.0,3.0,347
1387,400_2,3,5.0,7.0,347
1388,100_1,6,7.0,2.0,348
1389,100_2,5,8.0,2.0,348
1390,400_1,4,2.0,9.0,348
1391,400_2,4,2.0,9.0,348
1392,100_1,9,6.0,0.0,349
1393,100_2,8,7.0,0.0,349
1394,400_1,8,0.0,7.0,349
1395,400_2,9,0.0,6.0,349
1396,100_1,12,3.0,0.0,350
1397,100_2,12,2.0,1.0,350
1398,400_1,5,0.0,10.0,350
1399,400_2,4,1.0,10.0,350
1400,100_1,7,7.0,1.0,351
1401,100_2,2,8.0,5.0,351
1402,400_1,6,2.0,7.0,351
1403,400_2,2,5.0,8.0,351
1404,100_1,5,6.0,4.0,352
1405,100_2,2,8.0,5.0,352
1406,400_1,0,6.0,9.0,352
1407,400_2,3,5.0,7.0,352
1408,100_1,1,10.0,4.0,353
1409,100_2,3,11.0,1.0,353
1410,400_1,9,2.0,4.0,353
1411,400_2,8,2.0,5.0,353
1412,100_1,4,9.0,2.0,354
1413,100_2,9,6.0,0.0,354
1414,400_1,5,2.0,8.0,354
1415,400_2,7,1.0,7.0,354
1416,100_1,10,2.0,3.0,355
1417,100_2,8,2.0,5.0,355
1418,400_1,6,7.0,2.0,355
1419,400_2,5,7.0,3.0,355
1420,100_1,8,3.0,4.0,356
1421,100_2,2,6.0,7.0,356
1422,400_1,6,6.0,3.0,356
1423,400_2,6,6.0,3.0,356
1424,100_1,8,1.0,6.0,357
1425,100_2,10,0.0,5.0,357
1426,400_1,6,7.0,2.0,357
1427,400_2,6,8.0,1.0,357
1428,100_1,8,4.0,3.0,358
1429,100_2,9,4.0,2.0,358
1430,400_1,3,2.0,10.0,358
1431,400_2,3,1.0,11.0,358
1432,100_1,9,5.0,1.0,359
1433,100_2,8,5.0,2.0,359
1434,400_1,5,1.0,9.0,359
1435,400_2,3,2.0,10.0,359
1436,100_1,6,9.0,0.0,360
1437,100_2,6,8.0,1.0,360
1438,400_1,5,4.0,6.0,360
1439,400_2,10,0.0,5.0,360
1440,100_1,11,2.0,2.0,361
1441,100_2,10,3.0,2.0,361
1442,400_1,3,0.0,12.0,361
1443,400_2,2,3.0,10.0,361
1444,100_1,5,7.0,3.0,362
1445,100_2,8,3.0,4.0,362
1446,400_1,8,4.0,3.0,362
1447,400_2,5,2.0,8.0,362
1448,100_1,7,5.0,3.0,363
1449,100_2,8,3.0,4.0,363
1450,400_1,4,1.0,10.0,363
1451,400_2,2,3.0,10.0,363
1452,100_1,7,8.0,0.0,364
1453,100_2,3,10.0,2.0,364
1454,400_1,7,2.0,6.0,364
1455,400_2,6,3.0,6.0,364
1456,100_1,4,9.0,2.0,365
1457,100_2,3,10.0,2.0,365
1458,400_1,5,3.0,7.0,365
1459,400_2,8,2.0,5.0,365
1460,100_1,14,0.0,1.0,366
1461,100_2,14,0.0,1.0,366
1462,400_1,1,3.0,11.0,366
1463,400_2,3,1.0,11.0,366
1464,100_1,7,3.0,5.0,367
1465,100_2,8,3.0,4.0,367
1466,400_1,10,5.0,0.0,367
1467,400_2,6,8.0,1.0,367
1468,100_1,7,7.0,1.0,368
1469,100_2,5,8.0,2.0,368
1470,400_1,5,3.0,7.0,368
1471,400_2,3,4.0,8.0,368
1472,100_1,9,3.0,3.0,369
1473,100_2,5,6.0,4.0,369
1474,400_1,3,2.0,10.0,369
1475,400_2,6,7.0,2.0,369
1476,100_1,3,4.0,8.0,370
1477,100_2,4,5.0,6.0,370
1478,400_1,7,2.0,6.0,370
1479,400_2,6,3.0,6.0,370
1480,100_1,7,0.0,8.0,371
1481,100_2,10,0.0,5.0,371
1482,400_1,6,9.0,0.0,371
1483,400_2,7,8.0,0.0,371
1484,100_1,8,0.0,7.0,372
1485,100_2,9,1.0,5.0,372
1486,400_1,8,6.0,1.0,372
1487,400_2,8,5.0,2.0,372
1488,100_1,4,9.0,2.0,373
1489,100_2,9,6.0,0.0,373
1490,400_1,8,1.0,6.0,373
1491,400_2,3,2.0,10.0,373
1492,100_1,5,5.0,5.0,374
1493,100_2,6,4.0,5.0,374
1494,400_1,5,5.0,5.0,374
1495,400_2,7,4.0,4.0,374
1496,100_1,4,4.0,7.0,375
1497,100_2,6,2.0,7.0,375
1498,400_1,2,11.0,2.0,375
1499,400_2,6,5.0,4.0,375
1500,100_1,1,6.0,8.0,376
1501,100_2,3,7.0,5.0,376
1502,400_1,3,5.0,7.0,376
1503,400_2,3,5.0,7.0,376
1504,100_1,8,6.0,1.0,377
1505,100_2,7,7.0,1.0,377
1506,400_1,8,1.0,6.0,377
1507,400_2,6,2.0,7.0,377
1508,100_1,3,12.0,0.0,378
1509,100_2,3,6.0,6.0,378
1510,400_1,6,4.0,5.0,378
1511,400_2,7,3.0,5.0,378
1512,100_1,8,2.0,5.0,379
1513,100_2,5,3.0,7.0,379
1514,400_1,12,2.0,1.0,379
1515,400_2,5,10.0,0.0,379
1516,100_1,6,5.0,4.0,380
1517,100_2,6,2.0,7.0,380
1518,400_1,5,6.0,4.0,380
1519,400_2,7,5.0,3.0,380
1520,100_1,7,5.0,3.0,381
1521,100_2,4,7.0,4.0,381
1522,400_1,6,2.0,7.0,381
1523,400_2,3,3.0,9.0,381
